property_id,url,property_type,price,rooms,area,state,has_open_fire,property_subtype,postal_code,locality,sale_type,facades_number,is_furnished,has_terrace,has_garden,has_swimming_pool,has_equipped_kitchen
vbd38433,https://immovlan.be/en/detail/residence/for-sale/4800/verviers/vbd38433,House,215000.0,4.0,,To be renovated,,residence,4800.0,verviers,standard,3.0,,0.0,1.0,,
vbd37148,https://immovlan.be/en/detail/residence/for-sale/4800/verviers/vbd37148,House,190000.0,3.0,140.0,To be renovated,,residence,4800.0,verviers,standard,3.0,,1.0,1.0,,
vbd39045,https://immovlan.be/en/detail/residence/for-sale/4801/stembert/vbd39045,House,177500.0,3.0,87.0,,,residence,4801.0,stembert,standard,2.0,0.0,1.0,0.0,,
vbd39443,https://immovlan.be/en/detail/residence/for-sale/4800/verviers/vbd39443,House,135000.0,4.0,,To be renovated,,residence,4800.0,verviers,standard,2.0,,0.0,0.0,,
vwd15270,https://immovlan.be/en/detail/residence/for-sale/4800/verviers/vwd15270,House,295000.0,3.0,100.0,To be renovated,,residence,4800.0,verviers,standard,4.0,,1.0,1.0,,
vbd39249,https://immovlan.be/en/detail/bungalow/for-sale/4801/stembert/vbd39249,Other,265000.0,2.0,140.0,,,bungalow,4801.0,stembert,standard,4.0,0.0,1.0,1.0,,
vbd39293,https://immovlan.be/en/detail/residence/for-sale/4800/verviers/vbd39293,House,99900.0,5.0,193.0,To be renovated,,residence,4800.0,verviers,standard,2.0,0.0,0.0,1.0,No,Partially equipped
vbd40600,https://immovlan.be/en/detail/residence/for-sale/4800/verviers/vbd40600,House,135000.0,2.0,,Normal,,residence,4800.0,verviers,standard,2.0,,0.0,0.0,,
vbd40609,https://immovlan.be/en/detail/residence/for-sale/4802/heusy/vbd40609,House,295000.0,2.0,95.0,,,residence,4802.0,heusy,standard,4.0,,1.0,1.0,,
vbd04554,https://immovlan.be/en/detail/residence/for-sale/4800/verviers/vbd04554,House,149000.0,1.0,118.0,Normal,,residence,4800.0,verviers,standard,2.0,0.0,,1.0,No,
vbd41794,https://immovlan.be/en/detail/residence/for-sale/4801/stembert/vbd41794,House,399000.0,3.0,152.0,Excellent,,residence,4801.0,stembert,standard,3.0,0.0,1.0,1.0,No,Partially equipped
vbd41839,https://immovlan.be/en/detail/residence/for-sale/4801/stembert/vbd41839,House,248000.0,2.0,129.0,,,residence,4801.0,stembert,standard,2.0,0.0,0.0,1.0,,
rbt38022,https://immovlan.be/en/detail/residence/for-sale/1800/vilvoorde/rbt38022,House,399000.0,4.0,220.0,,,residence,1800.0,vilvoorde,standard,2.0,,0.0,0.0,,
vbc81986,https://immovlan.be/en/detail/villa/for-sale/1800/vilvoorde/vbc81986,House,399000.0,3.0,145.0,,,villa,1800.0,vilvoorde,standard,4.0,,1.0,1.0,,
rbt66123,https://immovlan.be/en/detail/residence/for-sale/1800/vilvoorde/rbt66123,House,649000.0,6.0,376.0,Fully renovated,,residence,1800.0,vilvoorde,standard,,0.0,1.0,1.0,,
rbq22758,https://immovlan.be/en/detail/residence/for-sale/1800/vilvoorde/rbq22758,House,445000.0,3.0,,,,residence,1800.0,vilvoorde,standard,3.0,,1.0,0.0,,Fully equipped
rbs67861,https://immovlan.be/en/detail/residence/for-sale/1800/vilvoorde/rbs67861,House,210000.0,,,,,residence,1800.0,vilvoorde,standard,,,,,,
rbt15249,https://immovlan.be/en/detail/residence/for-sale/1800/vilvoorde/rbt15249,House,245000.0,2.0,100.0,,,residence,1800.0,vilvoorde,standard,2.0,,0.0,0.0,,
rbt09366,https://immovlan.be/en/detail/residence/for-sale/1800/vilvoorde/rbt09366,House,350000.0,3.0,166.0,To renovate,,residence,1800.0,vilvoorde,standard,2.0,0.0,1.0,,,
rbs18461,https://immovlan.be/en/detail/residence/for-sale/1800/vilvoorde/rbs18461,House,496200.0,4.0,160.0,New,,residence,1800.0,vilvoorde,standard,2.0,,1.0,1.0,No,Fully equipped
rbs18462,https://immovlan.be/en/detail/residence/for-sale/1800/vilvoorde/rbs18462,House,499500.0,4.0,160.0,New,,residence,1800.0,vilvoorde,standard,3.0,,1.0,1.0,No,Fully equipped
rwc39409,https://immovlan.be/en/detail/residence/for-sale/1800/vilvoorde/rwc39409,House,420550.0,3.0,758.0,Excellent,,residence,1800.0,vilvoorde,standard,3.0,,,,,Super equipped
vbc74453,https://immovlan.be/en/detail/residence/for-sale/1800/vilvoorde/vbc74453,House,430000.0,3.0,130.0,Normal,,residence,1800.0,vilvoorde,standard,2.0,0.0,1.0,1.0,,
rbt98695,https://immovlan.be/en/detail/residence/for-sale/1800/vilvoorde/rbt98695,House,399000.0,3.0,175.0,,,residence,1800.0,vilvoorde,standard,,,,,,
vwd13307,https://immovlan.be/en/detail/residence/for-sale/1800/vilvoorde/vwd13307,House,445000.0,3.0,210.0,Excellent,,residence,1800.0,vilvoorde,standard,2.0,,1.0,1.0,,Fully equipped
rwc40388,https://immovlan.be/en/detail/residence/for-sale/1800/vilvoorde/rwc40388,House,356050.0,3.0,1.0,Excellent,,residence,1800.0,vilvoorde,standard,3.0,,,1.0,,Super equipped
rbu07394,https://immovlan.be/en/detail/residence/for-sale/1800/vilvoorde/rbu07394,House,425000.0,3.0,192.0,New,,residence,1800.0,vilvoorde,standard,2.0,0.0,1.0,1.0,No,Fully equipped
rbu05662,https://immovlan.be/en/detail/residence/for-sale/1800/vilvoorde/rbu05662,House,260000.0,2.0,85.0,Normal,,residence,1800.0,vilvoorde,standard,,,,,,
rbu11944,https://immovlan.be/en/detail/residence/for-sale/1800/vilvoorde/rbu11944,House,675000.0,3.0,200.0,Normal,,residence,1800.0,vilvoorde,standard,,0.0,1.0,1.0,,
rbu19356,https://immovlan.be/en/detail/residence/for-sale/1800/vilvoorde/rbu19356,House,435000.0,5.0,217.0,,,residence,1800.0,vilvoorde,standard,2.0,,0.0,1.0,,
rbu20644,https://immovlan.be/en/detail/residence/for-sale/1800/vilvoorde/rbu20644,House,265000.0,3.0,118.0,To be renovated,,residence,1800.0,vilvoorde,standard,,,0.0,1.0,,
vbd22472,https://immovlan.be/en/detail/residence/for-sale/1800/vilvoorde/vbd22472,House,499000.0,3.0,180.0,Normal,,residence,1800.0,vilvoorde,standard,,,,,,
rbu31851,https://immovlan.be/en/detail/residence/for-sale/1800/vilvoorde/rbu31851,House,298000.0,3.0,130.0,To renovate,,residence,1800.0,vilvoorde,standard,,,0.0,1.0,,
vbd26444,https://immovlan.be/en/detail/residence/for-sale/1800/vilvoorde/vbd26444,House,349000.0,3.0,149.0,To be renovated,,residence,1800.0,vilvoorde,standard,2.0,,1.0,1.0,No,
rbu36771,https://immovlan.be/en/detail/residence/for-sale/1800/peutie/rbu36771,House,329000.0,3.0,163.0,Normal,,residence,1800.0,peutie,standard,3.0,0.0,1.0,0.0,No,Fully equipped
rbu33177,https://immovlan.be/en/detail/residence/for-sale/1800/peutie/rbu33177,House,330000.0,4.0,205.0,To be renovated,,residence,1800.0,peutie,standard,2.0,0.0,,1.0,,Fully equipped
vbd36265,https://immovlan.be/en/detail/residence/for-sale/1800/vilvoorde/vbd36265,House,396000.0,3.0,130.0,,,residence,1800.0,vilvoorde,standard,,,,,,
rbu51151,https://immovlan.be/en/detail/villa/for-sale/1800/vilvoorde/rbu51151,House,525000.0,3.0,180.0,Normal,,villa,1800.0,vilvoorde,standard,,,0.0,1.0,,
rbu41577,https://immovlan.be/en/detail/residence/for-sale/1800/vilvoorde/rbu41577,House,299000.0,3.0,100.0,,,residence,1800.0,vilvoorde,standard,2.0,0.0,0.0,0.0,,
rbu51745,https://immovlan.be/en/detail/residence/for-sale/1800/vilvoorde/rbu51745,House,425000.0,4.0,118.0,,,residence,1800.0,vilvoorde,standard,2.0,,0.0,1.0,,
rbu55848,https://immovlan.be/en/detail/residence/for-sale/1800/vilvoorde/rbu55848,House,410000.0,3.0,166.0,Normal,,residence,1800.0,vilvoorde,standard,,,1.0,1.0,,
rbu59378,https://immovlan.be/en/detail/residence/for-sale/1800/vilvoorde/rbu59378,House,425000.0,3.0,221.0,Normal,,residence,1800.0,vilvoorde,standard,,,,,,
vbd25765,https://immovlan.be/en/detail/residence/for-sale/1800/vilvoorde/vbd25765,House,359000.0,4.0,425.0,Normal,,residence,1800.0,vilvoorde,standard,2.0,0.0,1.0,0.0,,
rbu59379,https://immovlan.be/en/detail/residence/for-sale/1800/vilvoorde/rbu59379,House,359000.0,3.0,150.0,To renovate,,residence,1800.0,vilvoorde,standard,,,0.0,1.0,,
rbu56041,https://immovlan.be/en/detail/residence/for-sale/1800/vilvoorde/rbu56041,House,350000.0,3.0,100.0,To be renovated,,residence,1800.0,vilvoorde,standard,,,,,,
vbd35681,https://immovlan.be/en/detail/residence/for-sale/1800/vilvoorde/vbd35681,House,369000.0,4.0,240.0,Normal,,residence,1800.0,vilvoorde,standard,2.0,0.0,1.0,0.0,No,Super equipped
rbt15330,https://immovlan.be/en/detail/residence/for-sale/1800/vilvoorde/rbt15330,House,480000.0,6.0,225.0,,,residence,1800.0,vilvoorde,standard,2.0,0.0,1.0,1.0,No,Partially equipped
vbd44727,https://immovlan.be/en/detail/residence/for-sale/1800/vilvoorde/vbd44727,House,269000.0,4.0,134.0,Normal,0.0,residence,1800.0,vilvoorde,standard,,,,,,
vbd46824,https://immovlan.be/en/detail/residence/for-sale/1800/vilvoorde/vbd46824,House,439000.0,3.0,150.0,,,residence,1800.0,vilvoorde,standard,2.0,,1.0,1.0,,
rbu61999,https://immovlan.be/en/detail/residence/for-sale/1800/vilvoorde/rbu61999,House,475000.0,4.0,176.0,Fully renovated,,residence,1800.0,vilvoorde,standard,3.0,,1.0,1.0,,Super equipped
vbd30551,https://immovlan.be/en/detail/residence/for-sale/1800/vilvoorde/vbd30551,House,495000.0,4.0,160.0,,,residence,1800.0,vilvoorde,standard,2.0,0.0,0.0,1.0,,
rbu64342,https://immovlan.be/en/detail/residence/for-sale/1800/vilvoorde/rbu64342,House,275000.0,3.0,150.0,To renovate,,residence,1800.0,vilvoorde,standard,,,0.0,0.0,,
rbu64349,https://immovlan.be/en/detail/residence/for-sale/1800/vilvoorde/rbu64349,House,465000.0,3.0,127.0,Normal,,residence,1800.0,vilvoorde,standard,,,0.0,1.0,,
rbu35026,https://immovlan.be/en/detail/residence/for-sale/1800/vilvoorde/rbu35026,House,399000.0,3.0,168.0,,,residence,1800.0,vilvoorde,standard,2.0,0.0,1.0,1.0,No,Super equipped
vbd49712,https://immovlan.be/en/detail/villa/for-sale/1330/rixensart/vbd49712,House,525000.0,3.0,170.0,To renovate,,villa,1330.0,rixensart,standard,4.0,0.0,1.0,1.0,,
rbu66554,https://immovlan.be/en/detail/residence/for-sale/1790/affligem/rbu66554,House,355000.0,3.0,200.0,To be renovated,,residence,1790.0,affligem,standard,3.0,0.0,1.0,1.0,No,Partially equipped
vbd49716,https://immovlan.be/en/detail/residence/for-sale/6760/ethe/vbd49716,House,138000.0,3.0,76.0,To be renovated,,residence,6760.0,ethe,standard,2.0,0.0,0.0,1.0,,
rbu62733,https://immovlan.be/en/detail/residence/for-sale/2500/koningshooikt/rbu62733,House,420000.0,4.0,242.0,,,residence,2500.0,koningshooikt,standard,,,,,,
rbu50840,https://immovlan.be/en/detail/residence/for-sale/2500/lier/rbu50840,House,350000.0,3.0,174.0,To be renovated,,residence,2500.0,lier,standard,,0.0,1.0,1.0,,
rbs68380,https://immovlan.be/en/detail/residence/for-sale/2500/lier/rbs68380,House,575000.0,4.0,342.0,To be renovated,,residence,2500.0,lier,standard,3.0,0.0,1.0,1.0,,Partially equipped
rbt86672,https://immovlan.be/en/detail/residence/for-sale/2500/lier/rbt86672,House,248000.0,4.0,135.0,To be renovated,,residence,2500.0,lier,standard,2.0,0.0,0.0,1.0,,
rbt69210,https://immovlan.be/en/detail/residence/for-sale/2500/lier/rbt69210,House,369000.0,5.0,319.0,Normal,,residence,2500.0,lier,standard,2.0,0.0,1.0,1.0,,Partially equipped
rbt97102,https://immovlan.be/en/detail/residence/for-sale/2500/lier/rbt97102,House,449000.0,4.0,230.0,Normal,,residence,2500.0,lier,standard,3.0,0.0,0.0,1.0,,
rbu12935,https://immovlan.be/en/detail/residence/for-sale/2500/lier/rbu12935,House,315000.0,3.0,129.0,Normal,,residence,2500.0,lier,standard,2.0,1.0,1.0,1.0,,
rbt99470,https://immovlan.be/en/detail/residence/for-sale/2500/lier/rbt99470,House,265000.0,2.0,169.0,To be renovated,,residence,2500.0,lier,standard,2.0,0.0,1.0,1.0,,
rbt98440,https://immovlan.be/en/detail/residence/for-sale/2500/lier/rbt98440,House,415000.0,5.0,220.0,New,,residence,2500.0,lier,standard,3.0,0.0,0.0,1.0,,
rbu50208,https://immovlan.be/en/detail/residence/for-sale/2500/lier/rbu50208,House,395000.0,3.0,119.0,Normal,,residence,2500.0,lier,standard,,,,,,
rbu50755,https://immovlan.be/en/detail/residence/for-sale/2500/lier/rbu50755,House,210000.0,2.0,98.0,,,residence,2500.0,lier,standard,2.0,,1.0,1.0,,
rbu50780,https://immovlan.be/en/detail/residence/for-sale/2500/lier/rbu50780,House,319000.0,4.0,133.0,,,residence,2500.0,lier,standard,,,,,,
rbu51344,https://immovlan.be/en/detail/residence/for-sale/2500/lier/rbu51344,House,130000.0,3.0,82.0,To be renovated,,residence,2500.0,lier,standard,2.0,0.0,0.0,0.0,,
rbu51894,https://immovlan.be/en/detail/residence/for-sale/2500/lier/rbu51894,House,425000.0,3.0,151.0,Excellent,,residence,2500.0,lier,standard,2.0,0.0,1.0,1.0,,
rbu51629,https://immovlan.be/en/detail/residence/for-sale/2500/lier/rbu51629,House,295000.0,2.0,129.0,Normal,,residence,2500.0,lier,standard,2.0,0.0,0.0,0.0,,
rbu55939,https://immovlan.be/en/detail/residence/for-sale/2500/koningshooikt/rbu55939,House,625000.0,2.0,216.0,Normal,,residence,2500.0,koningshooikt,standard,4.0,0.0,1.0,1.0,,
rbu56108,https://immovlan.be/en/detail/residence/for-sale/2500/koningshooikt/rbu56108,House,395000.0,3.0,221.0,To be renovated,,residence,2500.0,koningshooikt,standard,4.0,0.0,1.0,1.0,,
rbu30258,https://immovlan.be/en/detail/mansion/for-sale/2500/koningshooikt/rbu30258,Other,970000.0,6.0,390.0,To be renovated,,mansion,2500.0,koningshooikt,standard,4.0,0.0,1.0,1.0,,
rbu48631,https://immovlan.be/en/detail/residence/for-sale/2500/lier/rbu48631,House,199000.0,1.0,117.0,Excellent,,residence,2500.0,lier,standard,2.0,0.0,0.0,0.0,,
rbu60883,https://immovlan.be/en/detail/residence/for-sale/2500/lier/rbu60883,House,299000.0,4.0,160.0,To be renovated,,residence,2500.0,lier,standard,2.0,0.0,0.0,1.0,,
rbu60249,https://immovlan.be/en/detail/residence/for-sale/2500/lier/rbu60249,House,325000.0,3.0,107.0,Normal,,residence,2500.0,lier,standard,2.0,0.0,1.0,1.0,,
rbu60886,https://immovlan.be/en/detail/residence/for-sale/2500/lier/rbu60886,House,315000.0,4.0,161.0,To be renovated,,residence,2500.0,lier,standard,3.0,0.0,0.0,1.0,,
rbu61291,https://immovlan.be/en/detail/villa/for-sale/2500/lier/rbu61291,House,,5.0,647.0,Excellent,,villa,2500.0,lier,standard,4.0,,0.0,1.0,,
rbu62064,https://immovlan.be/en/detail/residence/for-sale/2500/lier/rbu62064,House,334000.0,2.0,172.0,,,residence,2500.0,lier,standard,2.0,,1.0,1.0,,
rbu17340,https://immovlan.be/en/detail/residence/for-sale/2500/lier/rbu17340,House,175000.0,1.0,61.0,Normal,,residence,2500.0,lier,standard,2.0,0.0,1.0,1.0,,
rbu18268,https://immovlan.be/en/detail/residence/for-sale/2500/lier/rbu18268,House,360000.0,4.0,158.0,Normal,,residence,2500.0,lier,standard,,0.0,1.0,1.0,,
rbu24613,https://immovlan.be/en/detail/residence/for-sale/2500/lier/rbu24613,House,390000.0,2.0,115.0,,,residence,2500.0,lier,standard,2.0,,0.0,1.0,,
rbu27577,https://immovlan.be/en/detail/residence/for-sale/2500/lier/rbu27577,House,690000.0,3.0,220.0,,,residence,2500.0,lier,standard,4.0,,0.0,1.0,,
rbu27171,https://immovlan.be/en/detail/residence/for-sale/2500/lier/rbu27171,House,490000.0,4.0,140.0,New,,residence,2500.0,lier,standard,2.0,,1.0,1.0,,
rbu32095,https://immovlan.be/en/detail/residence/for-sale/2500/lier/rbu32095,House,229000.0,3.0,99.0,Normal,,residence,2500.0,lier,standard,2.0,0.0,1.0,1.0,,
rbu29444,https://immovlan.be/en/detail/residence/for-sale/2500/lier/rbu29444,House,449000.0,3.0,192.0,Normal,,residence,2500.0,lier,standard,,,,,,
rbu32206,https://immovlan.be/en/detail/master-house/for-sale/2500/lier/rbu32206,Other,569000.0,8.0,367.0,To be renovated,,master-house,2500.0,lier,standard,,,0.0,1.0,,
rwc40778,https://immovlan.be/en/detail/mixed-building/for-sale/2500/lier/rwc40778,Other,575000.0,1.0,269.0,Normal,,mixed-building,2500.0,lier,standard,1.0,,,,,
rbu34017,https://immovlan.be/en/detail/residence/for-sale/2500/koningshooikt/rbu34017,House,530000.0,3.0,204.0,To be renovated,,residence,2500.0,koningshooikt,standard,,0.0,1.0,1.0,,
rbu36785,https://immovlan.be/en/detail/villa/for-sale/2500/lier/rbu36785,House,560000.0,3.0,140.0,,,villa,2500.0,lier,standard,4.0,,1.0,1.0,,
rbu38551,https://immovlan.be/en/detail/residence/for-sale/2500/lier/rbu38551,House,285000.0,2.0,183.0,To be renovated,,residence,2500.0,lier,standard,2.0,0.0,1.0,1.0,,
rbu40433,https://immovlan.be/en/detail/residence/for-sale/2500/koningshooikt/rbu40433,House,379000.0,3.0,,To be renovated,,residence,2500.0,koningshooikt,standard,4.0,,1.0,1.0,,
rbu40467,https://immovlan.be/en/detail/residence/for-sale/2500/koningshooikt/rbu40467,House,225000.0,3.0,145.0,To be renovated,,residence,2500.0,koningshooikt,standard,2.0,0.0,0.0,0.0,,
rbu41112,https://immovlan.be/en/detail/residence/for-sale/2500/lier/rbu41112,House,795000.0,3.0,230.0,Excellent,,residence,2500.0,lier,standard,2.0,0.0,1.0,0.0,,
rbu41938,https://immovlan.be/en/detail/residence/for-sale/2500/lier/rbu41938,House,299000.0,5.0,261.0,To be renovated,,residence,2500.0,lier,standard,2.0,0.0,0.0,0.0,,
rbu39050,https://immovlan.be/en/detail/residence/for-sale/2500/lier/rbu39050,House,185000.0,2.0,,,,residence,2500.0,lier,standard,2.0,,1.0,0.0,,
rbu42313,https://immovlan.be/en/detail/residence/for-sale/2500/lier/rbu42313,House,399000.0,2.0,118.0,Excellent,,residence,2500.0,lier,standard,2.0,0.0,1.0,1.0,,
rbu45954,https://immovlan.be/en/detail/residence/for-sale/2500/lier/rbu45954,House,325000.0,2.0,153.0,Normal,,residence,2500.0,lier,standard,2.0,0.0,1.0,1.0,,
rbu49799,https://immovlan.be/en/detail/villa/for-sale/2500/lier/rbu49799,House,960000.0,3.0,220.0,,,villa,2500.0,lier,standard,4.0,,1.0,1.0,Yes,
rbu61365,https://immovlan.be/en/detail/residence/for-sale/9800/astene/rbu61365,House,374000.0,3.0,183.0,,,residence,9800.0,astene,standard,,,0.0,1.0,,
rbu60072,https://immovlan.be/en/detail/residence/for-sale/9800/deinze/rbu60072,House,376000.0,3.0,179.0,New,,residence,9800.0,deinze,standard,3.0,0.0,0.0,1.0,No,Fully equipped
rbu61373,https://immovlan.be/en/detail/residence/for-sale/9800/astene/rbu61373,House,383000.0,3.0,148.0,,,residence,9800.0,astene,standard,,,0.0,1.0,,
rbu60073,https://immovlan.be/en/detail/residence/for-sale/9800/deinze/rbu60073,House,405000.0,3.0,179.0,New,,residence,9800.0,deinze,standard,3.0,0.0,0.0,1.0,No,Fully equipped
rwc39483,https://immovlan.be/en/detail/residence/for-sale/9850/landegem/rwc39483,House,515000.0,3.0,210.0,Excellent,,residence,9850.0,landegem,standard,4.0,,1.0,1.0,No,Fully equipped
rbu59649,https://immovlan.be/en/detail/residence/for-sale/9800/astene/rbu59649,House,548000.0,3.0,167.0,Normal,,residence,9800.0,astene,standard,,0.0,1.0,1.0,,
rbt78502,https://immovlan.be/en/detail/villa/for-sale/9850/hansbeke/rbt78502,House,798000.0,4.0,257.0,Excellent,,villa,9850.0,hansbeke,standard,4.0,0.0,1.0,1.0,,Super equipped
rbu55646,https://immovlan.be/en/detail/residence/for-sale/9800/deinze/rbu55646,House,369500.0,2.0,150.0,Fully renovated,,residence,9800.0,deinze,standard,3.0,0.0,1.0,1.0,No,Fully equipped
rbu57102,https://immovlan.be/en/detail/residence/for-sale/9800/deinze/rbu57102,House,574490.0,3.0,184.0,New,,residence,9800.0,deinze,standard,,,,,,
rbu57101,https://immovlan.be/en/detail/residence/for-sale/9800/deinze/rbu57101,House,521240.0,3.0,175.0,New,,residence,9800.0,deinze,standard,,,,,,
rbu57103,https://immovlan.be/en/detail/residence/for-sale/9800/deinze/rbu57103,House,581990.0,3.0,186.0,New,,residence,9800.0,deinze,standard,,,,,,
rbu57104,https://immovlan.be/en/detail/residence/for-sale/9800/deinze/rbu57104,House,526240.0,3.0,193.0,New,,residence,9800.0,deinze,standard,,,,,,
rbu44623,https://immovlan.be/en/detail/residence/for-sale/9800/deinze/rbu44623,House,526200.0,3.0,193.0,,,residence,9800.0,deinze,standard,,,1.0,1.0,,
rbt91395,https://immovlan.be/en/detail/residence/for-sale/9800/bachte-maria-leerne/rbt91395,House,605000.0,4.0,219.0,,,residence,9800.0,bachte-maria-leerne,standard,,,0.0,1.0,,
rbu44626,https://immovlan.be/en/detail/residence/for-sale/9800/deinze/rbu44626,House,574500.0,3.0,184.0,,,residence,9800.0,deinze,standard,,,1.0,1.0,,
rbu59340,https://immovlan.be/en/detail/residence/for-sale/9800/deinze/rbu59340,House,225000.0,2.0,123.0,To be renovated,,residence,9800.0,deinze,standard,3.0,,1.0,1.0,No,Super equipped
rbu44624,https://immovlan.be/en/detail/residence/for-sale/9800/deinze/rbu44624,House,521200.0,3.0,175.0,,,residence,9800.0,deinze,standard,,,1.0,1.0,,
rbu59355,https://immovlan.be/en/detail/residence/for-sale/9800/astene/rbu59355,House,446000.0,4.0,170.0,New,,residence,9800.0,astene,standard,,,,,,
rbu59356,https://immovlan.be/en/detail/residence/for-sale/9800/astene/rbu59356,House,437000.0,4.0,170.0,New,,residence,9800.0,astene,standard,,,,,,
rbu59357,https://immovlan.be/en/detail/residence/for-sale/9800/astene/rbu59357,House,445000.0,4.0,217.0,New,,residence,9800.0,astene,standard,,,,,,
rbu60068,https://immovlan.be/en/detail/residence/for-sale/9800/deinze/rbu60068,House,374001.0,3.0,183.0,New,,residence,9800.0,deinze,standard,2.0,0.0,0.0,1.0,No,Fully equipped
